codigo_snies,nombre_programa,tipo_cubrimiento,departamento,municipio,nombre_institucion,codigo_institucion
103366,ESPECIALIZACIÓN EN PSICOLOGíA DE LAS ORGANIZACIONES Y DEL TRABAJO,Principal,Antioquia,Medellín,UNIVERSIDAD DE SAN BUENAVENTURA,1717
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Convenio,Caquetá,Florencia,UNIVERSIDAD DE LA AMAZONIA,1115
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Convenio,Caquetá,Florencia,UNIVERSIDAD SURCOLOMBIANA,1114
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Convenio,Norte de Santander,Pamplona,UNIVERSIDAD DE PAMPLONA,1212
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Convenio,Norte de Santander,Pamplona,UNIVERSIDAD SURCOLOMBIANA,1114
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Convenio,Norte de Santander,San José de Cúcuta,UNIVERSIDAD SURCOLOMBIANA,1114
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Convenio,Norte de Santander,San José de Cúcuta,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,1209
103412,DOCTORADO EN EDUCACION Y CULTURA AMBIENTAL,Principal,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
103599,MAESTRÍA EN GESTIÓN DE LA CALIDAD DE ALIMENTOS,Convenio,Antioquia,Medellín,COLEGIO MAYOR DE ANTIOQUIA,2110
103599,MAESTRÍA EN GESTIÓN DE LA CALIDAD DE ALIMENTOS,Convenio,Antioquia,Medellín,CORPORACION UNIVERSITARIA LASALLISTA,2820
103599,MAESTRÍA EN GESTIÓN DE LA CALIDAD DE ALIMENTOS,Principal,Antioquia,Caldas,CORPORACION UNIVERSITARIA LASALLISTA,2820
103601,MAESTRÍA EN GESTIÓN DE PROYECTOS,Convenio,Santander,Bucaramanga,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
103601,MAESTRÍA EN GESTIÓN DE PROYECTOS,Convenio,Santander,Bucaramanga,UNIVERSIDAD EAN,2812
103601,MAESTRÍA EN GESTIÓN DE PROYECTOS,Principal,Santander,Bucaramanga,UNIVERSIDAD EAN,2812
103638,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CES,2708
103638,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
103638,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CES,2708
103654,TEOLOGÍA,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710
103654,TEOLOGÍA,Convenio,Valle del Cauca,Santiago de Cali,FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM - UNICATÓLICA - CALI,2731
103654,TEOLOGÍA,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Convenio,Cauca,Popayán,UNIVERSIDAD DEL CAUCA,1110
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Convenio,Cauca,Popayán,UNIVERSIDAD SURCOLOMBIANA,1114
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Convenio,Nariño,Pasto,UNIVERSIDAD SURCOLOMBIANA,1114
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL TOLIMA,1207
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Convenio,Tolima,Ibagué,UNIVERSIDAD SURCOLOMBIANA,1114
103656,DOCTORADO EN AGROINDUSTRIA Y DESARROLLO AGRÍCOLA SOSTENIBLE,Principal,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
103673,MAESTRÍA EN DESARROLLO REGIONAL  Y PLANIFICACIÓN DEL TERRITORIO,Convenio,Tolima,Ibagué,UNIVERSIDAD DE IBAGUE,1831
103673,MAESTRÍA EN DESARROLLO REGIONAL  Y PLANIFICACIÓN DEL TERRITORIO,Convenio,Tolima,Ibagué,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
103673,MAESTRÍA EN DESARROLLO REGIONAL  Y PLANIFICACIÓN DEL TERRITORIO,Principal,Tolima,Ibagué,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
103818,MAESTRIA EN ESTUDIOS INTERDISCIPLINARIOS DEL DESARROLLO,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
103818,MAESTRIA EN ESTUDIOS INTERDISCIPLINARIOS DEL DESARROLLO,Convenio,Nariño,Pasto,UNIVERSIDAD DEL CAUCA,1110
103818,MAESTRIA EN ESTUDIOS INTERDISCIPLINARIOS DEL DESARROLLO,Principal,Nariño,Pasto,UNIVERSIDAD DEL CAUCA,1110
103909,MAESTRÍA EN COMUNICACIÓN,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE CARTAGENA,1205
103909,MAESTRÍA EN COMUNICACIÓN,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE MEDELLIN,1812
103909,MAESTRÍA EN COMUNICACIÓN,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DE MEDELLIN,1812
103910,ESPECIALIZACIÓN EN GESTIÓN LOGÍSTICA INTEGRAL,Convenio,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
103910,ESPECIALIZACIÓN EN GESTIÓN LOGÍSTICA INTEGRAL,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
103910,ESPECIALIZACIÓN EN GESTIÓN LOGÍSTICA INTEGRAL,Principal,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
103917,MAESTRÍA EN BIOINFORMÁTICA Y BIOLOGÍA COMPUTACIONAL,Convenios en red,Caldas,Manizales,UNIVERSIDAD DE MANIZALES,1722
103917,MAESTRÍA EN BIOINFORMÁTICA Y BIOLOGÍA COMPUTACIONAL,Convenios en red,Caldas,Manizales,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
103917,MAESTRÍA EN BIOINFORMÁTICA Y BIOLOGÍA COMPUTACIONAL,Convenios en red,Caldas,Manizales,UNIVERSIDAD CATOLICA DE MANIZALES,1827
103917,MAESTRÍA EN BIOINFORMÁTICA Y BIOLOGÍA COMPUTACIONAL,Principal,Caldas,Manizales,UNIVERSIDAD DE CALDAS,1112
104097,ESPECIALIZACIÓN EN TELECOMUNICACIONES,Convenio,Santander,San Gil,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2724
104097,ESPECIALIZACIÓN EN TELECOMUNICACIONES,Convenio,Santander,San Gil,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104097,ESPECIALIZACIÓN EN TELECOMUNICACIONES,Principal,Santander,San Gil,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104098,MAESTRÍA EN DERECHO ADMINISTRATIVO,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
104098,MAESTRÍA EN DERECHO ADMINISTRATIVO,Convenio,Nariño,Pasto,UNIVERSIDAD DEL CAUCA,1110
104098,MAESTRÍA EN DERECHO ADMINISTRATIVO,Principal,Nariño,Pasto,UNIVERSIDAD DEL CAUCA,1110
104143,ESPECIALIZACIÓN EN DERECHO PÚBLICO,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
104143,ESPECIALIZACIÓN EN DERECHO PÚBLICO,Convenio,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104143,ESPECIALIZACIÓN EN DERECHO PÚBLICO,Principal,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104178,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Sucre,Sincelejo,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2823
104178,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Sucre,Sincelejo,UNIVERSIDAD DEL NORTE,1713
104178,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Principal,Sucre,Sincelejo,UNIVERSIDAD DEL NORTE,1713
104227,ESPECIALIZACIÓN EN DERECHO PÚBLICO,Convenio,Santander,San Gil,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104227,ESPECIALIZACIÓN EN DERECHO PÚBLICO,Convenio,Santander,San Gil,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2724
104227,ESPECIALIZACIÓN EN DERECHO PÚBLICO,Principal,Casanare,Yopal,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104233,ESPECIALIZACIÓN EN DERECHO PENAL,Convenio,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104233,ESPECIALIZACIÓN EN DERECHO PENAL,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
104233,ESPECIALIZACIÓN EN DERECHO PENAL,Principal,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104236,DOCTORADO EN INGENIERÍA,Convenios en red,Bolívar,Cartagena de Indias,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832
104236,DOCTORADO EN INGENIERÍA,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DE CARTAGENA,1205
104271,MAESTRÍA EN ADMINISTRACIÓN,Convenio,Tolima,Ibagué,UNIVERSIDAD ICESI,1828
104271,MAESTRÍA EN ADMINISTRACIÓN,Convenio,Tolima,Ibagué,UNIVERSIDAD DE IBAGUE,1831
104271,MAESTRÍA EN ADMINISTRACIÓN,Principal,Tolima,Ibagué,UNIVERSIDAD ICESI,1828
104291,ESPECIALIZACIÓN EN DERECHO PROCESAL CIVIL,Convenio,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104291,ESPECIALIZACIÓN EN DERECHO PROCESAL CIVIL,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
104291,ESPECIALIZACIÓN EN DERECHO PROCESAL CIVIL,Principal,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104300,ESPECIALIZACIÓN EN CONTROL ORGANIZACIONAL,Convenio,Chocó,Quibdó,UNIVERSIDAD EAFIT-,1712
104300,ESPECIALIZACIÓN EN CONTROL ORGANIZACIONAL,Convenio,Chocó,Quibdó,UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA,1118
104300,ESPECIALIZACIÓN EN CONTROL ORGANIZACIONAL,Principal,Chocó,Quibdó,UNIVERSIDAD EAFIT-,1712
104302,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL TOLIMA,1207
104302,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Tolima,Ibagué,UNIVERSIDAD EAN,2812
104302,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Principal,Tolima,Ibagué,UNIVERSIDAD EAN,2812
104362,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
104362,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,Convenio,Nariño,Pasto,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
104362,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,Principal,Nariño,Pasto,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
104363,ESPECIALIZACIÓN GERENCIA EN GOBIERNO Y GESTIÓN PÚBLICA,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
104363,ESPECIALIZACIÓN GERENCIA EN GOBIERNO Y GESTIÓN PÚBLICA,Convenio,Nariño,Pasto,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
104363,ESPECIALIZACIÓN GERENCIA EN GOBIERNO Y GESTIÓN PÚBLICA,Principal,Nariño,Pasto,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
104364,ESPECIALIZACIÓN EN GERENCIA EN GOBIERNO Y GESTIÓN PÚBLICA,Convenio,Cesar,Valledupar,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
104364,ESPECIALIZACIÓN EN GERENCIA EN GOBIERNO Y GESTIÓN PÚBLICA,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
104364,ESPECIALIZACIÓN EN GERENCIA EN GOBIERNO Y GESTIÓN PÚBLICA,Principal,Cesar,Valledupar,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
104372,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD,Convenio,Cauca,Popayán,UNIVERSIDAD DEL CAUCA,1110
104372,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD,Convenio,Cauca,Popayán,UNIVERSIDAD EAN,2812
104372,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD,Principal,Cauca,Popayán,UNIVERSIDAD EAN,2812
104435,ESPECIALIZACIÓN EN REVISORÍA FISCAL Y AUDITORÍA EXTERNA,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
104435,ESPECIALIZACIÓN EN REVISORÍA FISCAL Y AUDITORÍA EXTERNA,Convenio,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104435,ESPECIALIZACIÓN EN REVISORÍA FISCAL Y AUDITORÍA EXTERNA,Principal,Cesar,Valledupar,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
104599,MAESTRIA EN MICROBIOLOGIA CLINICA,Convenio,Antioquia,Medellín,COLEGIO MAYOR DE ANTIOQUIA,2110
104599,MAESTRIA EN MICROBIOLOGIA CLINICA,Convenio,Antioquia,Medellín,UNIVERSIDAD DE SAN BUENAVENTURA,1724
104599,MAESTRIA EN MICROBIOLOGIA CLINICA,Principal,Antioquia,Medellín,UNIVERSIDAD DE SAN BUENAVENTURA,1724
104616,MAESTRÍA EN INNOVACIÓN,Convenio,Santander,Barrancabermeja,UNIVERSIDAD EAN,2812
104616,MAESTRÍA EN INNOVACIÓN,Convenio,Santander,Barrancabermeja,INSTITUTO UNIVERSITARIO DE LA PAZ,2207
104616,MAESTRÍA EN INNOVACIÓN,Principal,Santander,Barrancabermeja,UNIVERSIDAD EAN,2812
104633,INGENIERÍA DE SOFTWARE,Convenio,Risaralda,Pereira,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,3713
104633,INGENIERÍA DE SOFTWARE,Convenio,Risaralda,Pereira,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF,4825
104633,INGENIERÍA DE SOFTWARE,Principal,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,3713
104634,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Convenio,Risaralda,Pereira,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF,4825
104634,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Convenio,Risaralda,Pereira,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,3713
104634,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Principal,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,3713
104651,ESPECIALIZACIÓN EN LEGISLACIÓN LABORAL Y DE LA SEGURIDAD SOCIAL,Convenio,Tolima,Ibagué,UNIVERSIDAD ICESI,1828
104651,ESPECIALIZACIÓN EN LEGISLACIÓN LABORAL Y DE LA SEGURIDAD SOCIAL,Convenio,Tolima,Ibagué,UNIVERSIDAD DE IBAGUE,1831
104651,ESPECIALIZACIÓN EN LEGISLACIÓN LABORAL Y DE LA SEGURIDAD SOCIAL,Principal,Tolima,Ibagué,UNIVERSIDAD ICESI,1828
104652,ESPECIALIZACIÓN TECNOLÓGICA EN DESARROLLO DE SOFTWARE,Convenio,Risaralda,Pereira,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF,4825
104652,ESPECIALIZACIÓN TECNOLÓGICA EN DESARROLLO DE SOFTWARE,Convenio,Risaralda,Pereira,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2737
104652,ESPECIALIZACIÓN TECNOLÓGICA EN DESARROLLO DE SOFTWARE,Principal,Risaralda,Pereira,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2737
104681,MAESTRÍA EN CIENCIAS DEL MAR,Convenios en red,Bolívar,Cartagena de Indias,UNIVERSIDAD DE CARTAGENA,1205
104681,MAESTRÍA EN CIENCIAS DEL MAR,Principal,Antioquia,Turbo,UNIVERSIDAD DE ANTIOQUIA,1201
104803,MAESTRÍA EN CLÍNICA PSICOLÓGICA,Ampliación cobertura,Quindío,Armenia,UNIVERSIDAD CES,2708
104803,MAESTRÍA EN CLÍNICA PSICOLÓGICA,Convenio,Quindío,Armenia,UNIVERSIDAD CES,2708
104803,MAESTRÍA EN CLÍNICA PSICOLÓGICA,Convenio,Quindío,Armenia,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2840
104803,MAESTRÍA EN CLÍNICA PSICOLÓGICA,Extensión,Quindío,Armenia,UNIVERSIDAD CES,2708
104803,MAESTRÍA EN CLÍNICA PSICOLÓGICA,Principal,Antioquia,Medellín,UNIVERSIDAD CES,2708
104852,MAESTRÍA EN SISTEMAS DE GESTIÓN,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD AUTONOMA DEL CARIBE- UNIAUTONOMA,1804
104852,MAESTRÍA EN SISTEMAS DE GESTIÓN,Convenio,Bolívar,Cartagena de Indias,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA,3705
104852,MAESTRÍA EN SISTEMAS DE GESTIÓN,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD AUTONOMA DEL CARIBE- UNIAUTONOMA,1804
104952,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Convenio,Risaralda,Pereira,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2737
104952,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Convenio,Risaralda,Pereira,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF,4825
104952,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Principal,Risaralda,Pereira,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2737
104965,MAESTRÍA EN EDUCACIÓN,Convenio,La Guajira,Riohacha,UNIVERSIDAD DE LA GUAJIRA,1218
104965,MAESTRÍA EN EDUCACIÓN,Convenio,La Guajira,Riohacha,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
104965,MAESTRÍA EN EDUCACIÓN,Principal,La Guajira,Riohacha,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
105048,MAESTRÍA EN SOSTENIBILIDAD,Convenio,Antioquia,Santa Rosa de Osos,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2732
105048,MAESTRÍA EN SOSTENIBILIDAD,Convenio,Antioquia,Santa Rosa de Osos,UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710
105048,MAESTRÍA EN SOSTENIBILIDAD,Principal,Antioquia,Medellín,UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710
105068,TECNICO PROFESIONAL EN PROCESOS DE SOLDADURA,Convenio,Valle del Cauca,Palmira,UNIVERSIDAD DEL VALLE,9912
105068,TECNICO PROFESIONAL EN PROCESOS DE SOLDADURA,Convenio,Valle del Cauca,Palmira,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105068,TECNICO PROFESIONAL EN PROCESOS DE SOLDADURA,Extensión,Valle del Cauca,Palmira,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105068,TECNICO PROFESIONAL EN PROCESOS DE SOLDADURA,Extensión,Valle del Cauca,Yumbo,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105068,TECNICO PROFESIONAL EN PROCESOS DE SOLDADURA,Principal,Valle del Cauca,Santiago de Cali,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105124,TECNICO PROFESIONAL EN OPERACIONES LOGISTICAS,Convenio,Valle del Cauca,Palmira,UNIVERSIDAD DEL VALLE,9912
105124,TECNICO PROFESIONAL EN OPERACIONES LOGISTICAS,Convenio,Valle del Cauca,Palmira,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105124,TECNICO PROFESIONAL EN OPERACIONES LOGISTICAS,Principal,Valle del Cauca,Santiago de Cali,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105180,DOCTORADO EN INGENIERÍA,Convenios en red,Caldas,Manizales,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
105180,DOCTORADO EN INGENIERÍA,Convenios en red,Valle del Cauca,Santiago de Cali,UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830
105180,DOCTORADO EN INGENIERÍA,Principal,Santander,Bucaramanga,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
105264,ESPECIALIZACIÓN EN ADMINISTRACIÓN HOSPITALARIA,Convenios en red,Quindío,Armenia,UNIVERSIDAD DEL QUINDIO,1208
105264,ESPECIALIZACIÓN EN ADMINISTRACIÓN HOSPITALARIA,Principal,Quindío,Armenia,UNIVERSIDAD EAN,2812
105270,TECNICO PROFESIONAL EN PROCESOS AGROFORESTALES,Convenio,Valle del Cauca,Santiago de Cali,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105270,TECNICO PROFESIONAL EN PROCESOS AGROFORESTALES,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DEL VALLE,1203
105270,TECNICO PROFESIONAL EN PROCESOS AGROFORESTALES,Principal,Valle del Cauca,Santiago de Cali,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,4109
105472,DERECHO,Convenio,Tolima,Honda,CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION,3811
105472,DERECHO,Convenio,Tolima,Honda,UNIVERSIDAD DE IBAGUE,1831
105472,DERECHO,Principal,Tolima,Honda,UNIVERSIDAD DE IBAGUE,1831
105481,ESPECIALIZACION EN DERECHO DE LOS NEGOCIOS INTERNACIONALES,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE LOS ANDES,1813
105481,ESPECIALIZACION EN DERECHO DE LOS NEGOCIOS INTERNACIONALES,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD ICESI,1828
105481,ESPECIALIZACION EN DERECHO DE LOS NEGOCIOS INTERNACIONALES,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE LOS ANDES,1813
105624,COMUNICACIÓN SOCIAL,Convenio,Bolívar,Cartagena de Indias,FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR,3710
105624,COMUNICACIÓN SOCIAL,Principal,Bolívar,Cartagena de Indias,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE,2850
105646,PSICOLOGÍA,Convenio,Santander,San Gil,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
105646,PSICOLOGÍA,Principal,Casanare,Yopal,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
105680,ESPECIALIZACIÓN EN SALUD MENTAL DEL NIÑO Y EL ADOLESCENTE,Convenio,Quindío,Armenia,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2840
105680,ESPECIALIZACIÓN EN SALUD MENTAL DEL NIÑO Y EL ADOLESCENTE,Convenio,Quindío,Armenia,UNIVERSIDAD CES,2708
105680,ESPECIALIZACIÓN EN SALUD MENTAL DEL NIÑO Y EL ADOLESCENTE,Principal,Quindío,Armenia,UNIVERSIDAD CES,2708
105833,MAESTRIA EN ECONOMIA,Convenio,Huila,Neiva,UNIVERSIDAD DE MANIZALES,1722
105833,MAESTRIA EN ECONOMIA,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
105833,MAESTRIA EN ECONOMIA,Principal,Huila,Neiva,UNIVERSIDAD DE MANIZALES,1722
105884,MAESTRIA EN POLÍTICAS PÚBLICAS,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
105884,MAESTRIA EN POLÍTICAS PÚBLICAS,Convenio,Nariño,Pasto,UNIVERSIDAD DEL VALLE,1203
105884,MAESTRIA EN POLÍTICAS PÚBLICAS,Principal,Nariño,Pasto,UNIVERSIDAD DEL VALLE,1203
105907,MAESTRIA EN DOCENCIA EN EDUCACION SUPERIOR,Convenio,Antioquia,Medellín,UNIVERSIDAD EAFIT-,1712
105907,MAESTRIA EN DOCENCIA EN EDUCACION SUPERIOR,Convenio,Antioquia,Medellín,UNIVERSIDAD DE SAN BUENAVENTURA,1717
105907,MAESTRIA EN DOCENCIA EN EDUCACION SUPERIOR,Principal,Antioquia,Medellín,UNIVERSIDAD DE SAN BUENAVENTURA,1717
105972,ESPECIALIZACIÓN EN PLANEACIÓN ESTRATÉGICA Y PROSPECTIVA,Convenios en red,Córdoba,Montería,UNIVERSIDAD DE CORDOBA,1113
105972,ESPECIALIZACIÓN EN PLANEACIÓN ESTRATÉGICA Y PROSPECTIVA,Principal,Córdoba,Montería,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832
105978,MAESTRÍA EN CONFLICTO Y PAZ,Convenio,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
105978,MAESTRÍA EN CONFLICTO Y PAZ,Convenio,Chocó,Quibdó,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA,9116
105978,MAESTRÍA EN CONFLICTO Y PAZ,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE MEDELLIN,1812
